twitter_id,Content
1396038800971902981,"@Elbieta26378817 @Bernard51120454 @buruazji @MZ_GOV_PL Współczuję ci szczerze droga Elżbieto. Ciasnego umysłu i traum, które musisz w sobie nosić, jeśli wszystkie swoje problemy - tak jak covid - spychasz gdzieś na dno umysłu, udając że nie istnieją."
1396034297161715715,"@MarcinTanski @jacek_liberski @pisorgpl A czy byla prognoza uwzgledniajaca covid? Nie znam takiej, ale jesli tak to jaki byl prognozowany najgorszy scenariusz w momencie pandemii? Czy jestesmy powyzej czy ponizej tej prognozy?"
1396024474273730561,"@agnsokolowska @Arystokrata1 @bfialek A co jeśli ktoś przeszedł Covid bardzo łagodnie i bardziej w kość dał niedzielny kac? Takich ludzi są miliony. Skoro wirus nic nie zrobił organizmowi, który pierwszy raz miał z nim styczność, to tym bardziej nic nie zrobi w kolejnych razach."
1396021584901574659,"szczepionka: możliwe objawy uboczne jak po każdej szczepionce 

covid: jeśli przeżyjesz to będziesz mieć zmiany w płucach, których konsekwencje nawet nie są jeszcze znane 👍👍👍👍👍👍"
1396016783652446211,"@Miglow9 @little_heartu @WBC241 Najwyraźniej inni zaszczepieni zgadzają się na to ryzyko, bo jeśli by się nie zgadzali to by się zaszczepili.
Ja się nie zamierzam szczepić i jeśli zachoruję na covid to nie bede mial pretensji do innych."
1396012434742255616,"@Mikey_Satoshi Przypomina to zakończenie hossy w 2018. Zastanawiam się, bo każdy mówi że Hossa zaczęła się kilka miesięcy temu. Co jeśli, Hossa rozpoczęła się w chwili gdy wybuchł covid? Może wszyscy liczą start od złego momentu? Wtedy był boom zakupowy 🤔"
1396009532841680896,"15 tys. zł za jeden dyżur, to jest chore!💵💵

Jeśli medycy są zaszczepieni to po co utrzymujemy dodatki covidowe?

@KONFEDERACJA_ @RuchNarodowy #covid #COVID19 #Covid_19 

https://t.co/9RYQJsesU9"
1396002284149088256,"""Występ osobisty będzie możliwy, jeśli zostaną określone wytyczne dotyczące rozmieszczenia miejsc, które są zgodne ze środkami kontroli COVID-19 w obiektach rządowych.""  🤞

 #BBMAsTopSocial @BTS_TWT https://t.co/8f4YbsLjO4"
1395937765037051907,"Nie polecam nikomu szczepić się przeciwko covid w pierwszy dzień okresu. Zwłaszcza jeśli paracetamol nie działa na wasz ból miesiączkowy, a po nospie wymiotujcie jak kot. To noc jest w top3 najgorszych nocy w moim życiu."
1395907582586494977,"@KarolRosenthal @krakensmack @bfialek Nawet jeśli będziesz miał łagodny przebieg choroby (nie bezobjawowy), będzie on znacznie bardziej nieprzyjemny niż łagodny NOP. 
Łagodna postać COVID to gorączka trwająca 7-10dni, potworne zmęczenie, kaszel nie dający spać, często też katar i ból głowy."
1395875321715507206,"@Koldeye @PawelKuki Ten nowy, dziwny produkt zwany ""szczepionką"" nie daje żadnej odporności ! Ludzie ""zaszczepieni"" będą i tak chorować, jeśli okaże się, że covid to tylko wymyślona ""szczepionka"" przez Billa"
1395865529148129288,"@hansstoss @k_vrabec @BZdrojewska 2/2 Jeśli chodzi o ryzyko śmierci osób bez chorób współistniejących wynosi ono 0,02% (na sam Covid w PL zmarło około 8 tys osób), więc zanim coś napiszesz pomyśl. Do dyskusji trzeba się przygotować. Na posty Twoje i kolegi z którym sobie przyklaskujecie szkoda mi czasu. Wyciszam"
1395864147712040961,"@hansstoss @k_vrabec @BZdrojewska 1/2 Jeśli jesteśmy na Ty to posłuchaj. Piszesz bzdury o odpowiedzialności za najbardziej narażonych, podczas gdy ponad połowa osób z grupy ryzyka nie zaszczepiła się przeciw Covid."
1395822846438428675,"@Wierzbowa_ @pikus_pol @PBasiukiewicz Jak byk w artykule jest,że niektórzy już za jeden dyżur na covid dostają dodatek 100% zarobków a jeśli zarabiają 15 tys to i dodatek tyle wynosi..."
1395808745754669056,"@GrzegorzJanko12 Szczepi się wewnętrznie i ja to szanuję, jeśli doliczyć zacny bimber to średnia wzrośnie. Może pora zainteresować się dlaczego lekarze po szczepieniu wciąż udzielają teleporad ale prywatnie u nich covid nie ma. To jest prawdziwy. Jak pamiętam dane to nie ma dramatycznego wzrostu."
1395803400135139330,"@KubaKazula W ogóle w biegach nie jest różowo, bo Kszczot szuka formy, Swoboda miała COVID a teraz kontuzję, Jóźwik ma kontuzję stopy... No nie wygląda to dobrze. Na razie nadziei na medale upatruję głównie w młocie mężczyzn i może w tyczce, jeśli Lisek będzie miał swój dzień."
1395800011653402629,"@Dodge19941 Ktoś z ich ekipy ma covid i na takie okoliczności każda reprezentacja miała wcześniej sobie nagrać swój występ, żeby był puszczany jakby nie mogli wystąpić.
Jeśli wczoraj nie grali, to do jutra na pewno to się nie zmieni i znowu po prostu puszczą wcześniej nagrany występ."
1395795559257149441,"nie chce jutro testu na covid !!! bo jeśli mi wyjdzie pozytywny to co ja zrobie? niby nic mi nie jest, jestem totalnie zdrowa ale co jeśli będę miała pozytywa?!!!!!"
1395794923597750274,@pafigo_ @TimTricity @Rafa93206709 @szczepimysie @MZ_GOV_PL I tez umówmy się jeśli około 3k osób zmarło a zaszczepionych jest jakaś 1/5 całej populacji PL.. To oznacza że ta liczba pomnożona razy 5 to już 15k samych zgonów po szczepionce👀👀 tylko 5 razy mniej niż umarło na COVID ( 72k)
1395780564502917122,"@FranekPodlesny @Piotr_ibin_Alab @szatko80 @ArturRodawski Ja nie neguje szczepienia na covid, wydaje mi sie jedynie ze powinny sie szczepić osoby w grupie która ciężko przechodzi zakażenie. Wydaje mi się również że jest to wirus sezonowy i jeśli zaszczepię sie teraz to na jesieni inrak noe będę miał przeciwciał. Tylko tyle."
1395778748377616384,"Ważne! Szwecja wymaga od podróżujących z obszaru EES okazania testu na covid nie starszego niż 48 godzin. Nie ma możliwości odbycia kwarantanny na miejscu, jeśli nie możesz okazać testu nie zostaniesz wpuszczony na terytorium Szwecji i będziesz deportowany
https://t.co/tx6bCDx2d5"
1395764100995682304,"@synxchaosu @Levolt @EwaSobolev @PBasiukiewicz Ot różnica. Jesli za caly miesiąc/etat nazbierasz 15k to dostaniesz 15k. Ale to nie jest za 1 dyżur.

Chyba, że lekarz kontraktowy, on wtedy dostaje płatne od godziny, tylko za to co pracowal na covid. Wtedy ma 100%. Za 150h na covid po 100zl/h dostanie wtedy 15k dodatku."
1395763752079970305,"@synxchaosu @Levolt @EwaSobolev @PBasiukiewicz Nie. Dziennikarze nie ogarnęli co im przekazano i nie umieją tego przekazać. Żeby za 1 dyżur dostawać 15k dodatku ten dyżur musialby być za 15k. Czyli 625zł za godzinne brutto

Jeśli za caly etat (160h) zarabia 15k i wezmie dyżur na covid, wtedy dostanie cala pensje (15k) dodatku"
1395760190193029120,"@KrzysztofAtor Mówimy jednak o ilości przypadków sięgającej jakiś setnych jeśli nie tysięcznych procenta z ogółu osób zaszczepionych. Nikt też nie bada przed szczepieniem czy osoba szczepiona nie jest już przypadkiem w chwili przyjścia do punktu szczepień zakażona COVID, bo w takim momencie"
1395748589666701321,"@Rena_XZ @GrzegorzJanko12 Nie jem leków, rzadko choruję, dbam o siebie. Jeśli witaminy, to naturalne. Zaszczepiłam się przeciw Covid."
1395743778250661893,"pandemii nie są zadawane, a jeśli już się pojawiają - administracja zbywa je i bagatelizuje. Wystarczy szybkie spojrzenie na dane aby zobaczyć, że sytuacja w 🇵🇱 jest znaczeni gorsza niż 🇬🇧. 
Do tej pory na COVID w przeliczeniu na mln mieszkańców umarła podobna liczba osób, (3/5)"
1395729814863101964,"To w końcu wychodzi na to, że jeśli pomimo zaszczepienia zachorujesz na #Covid_19, to masz większe prawdopodobieństwo zgonu niż osoba nieszczepiona?"
1395726652588666889,"Pamiętacie jak większość z nas pytała czy znasz osobiście kogoś kto ma lub zmarł na Covid?
Jeśli nie to gdzie jest #Covid_19 ?

Teraz widzę pytania typu czy znasz osobiście kogoś kto ciężko przeszedł covid lub zmarł po szczepionce...

Zbyt podobne..."
1395724978008506376,"@szczesniak__a Zgodnie ze statystykami MZ, osoba zaszczepiona jeśli się zarazi covid, ma 2x większe szanse na zgon niż osoba niezaszczepiona."
1395719253412691968,"@jan_janzab @patka0091 Te statystyki będą skrzętnie ukrywane, co nie będzie wybitnie trudne biorąc pod uwagę to ile może upłynąć czasu zanim coś się ""zacznie dziać"" i zgodnie z narracją: jeśli jesteś niezaszczepiony - ""umarł na COVID"", jeśli się zaszczepiłeś- wtedy umierasz na wszystko tylko nie NOPy."
1395717717387268099,@maciek1711 @WitoldGlowacki Do dzisiaj światowe firmy oferują pieniądze Jeśli ktoś wy izoluje covid-19 A jeśli to się jeszcze nie stało to na jakiej podstawie zostały stworzone szczepionki? Szczepionkę można stworzyć przez wyizolowanie wirusa bez tego ta szczepionka będzie nieskuteczna
1395708428660756483,"@michaldworczyk Dworczyk ty ofermo, przez ciebie mamy najgorszy wynik w Europie jeśli chodzio o umieralność na Covid 19"
1395704136465793025,"@pafigo_ @Rafa93206709 @szczepimysie @MZ_GOV_PL Czyli wygasa.. 91% ludzi przechorowało COVID bez szczepionki ,a stręczymy ludziom szczepionki dlatego że propaganda Np PiSu idzie w najlepsze.. Członek PiSu ma racje jeśli mówi - Szczepmy się, a nie ma racji kiedy mówi że współczynnik R jest poniżej 1 .. dziwna logika"
1395703822249598977,"@LudwikowskiJan @Marcin37805568 To poproszę o naukę. Czy zakażenie nie jest tożsame z testem pozytywnym? Jeśli nie, to skąd wiadomo że pacjent jest chory na covid?"
1395700183183282177,"@Stysz „Brak objawów COVID-19 u osób zakażonych SARS-CoV-2 niekoniecznie musi oznaczać brak szkody [na zdrowiu].” Zatem jeśli szczepienia chronią przed przenoszeniem wirusa, a wiele na to wskazuje, to jest to argument za ich skutecznością. https://t.co/RIMYp2I3gH"
1395685490087669761,"Jeśli ktoś myśli o zbadaniu odporności po zaszczepieniu przeciwko covid, mogą go dręczyć trzy pytania: jaki test wykonać, co mi powiedzą wyniki, no i czy w ogóle warto wydać te 130 zł?

https://t.co/tz0VRK6tuX"
1395676176639795200,"@Aldowiwi1 Polska gra wg zasad gry narzuconych z góry. Nawet jeśli testy będą wykazywać, że mężczyźni są w ciąży to ogłosi się, że to cud a nie rodzą, bo covid sprawia, że chłopy poronią. 😏 Tu nie chodzi o zdrowie tylko politykę sterowaną z cienia."
1395675880672931843,"Jeśli szczepienie chroni przed zakażeniem, to jakim cudem możliwe jest (inne niż ciężkie) przechorowanie covid przez zaszczepionego?"
1395668543987929093,"@JedynyPrawy @pawelantysystem @michaldworczyk @acosta_re_nata ... ciężkiego przechorowania COVID-19 z hospitalizacją zdarzają się znacznie częściej. Nie wspominając już o powikłaniach po samej chorobie. Po prostu statystycznie bezpieczniej jest się zaszczepić niż przechorować, zwłaszcza jeśli masz inne schorzenia. I tyle."
1395654980586123264,"@AleksanderNowik @ArturDziambor @R_A_Ziemkiewicz Jeśli nie przestaniemy traktować covid jako nadchoroby, to nic się nie zmieni. Moje zdanie w tym temacie tym bardziej. Zdrówka życzę, uciekam do obowiązków"
1395652955970449410,"„Jeśli EAL  dopuści szczepionki przeciw COVID-19 dla dzieci od 12. roku życia, ""pewnie będziemy chcieli skorzystać z możliwości"" rozszerzenia akcji szczepień na osoby w wieku 12-15 lat - zadeklarował w RMF FM pełnomocnik rządu ds. Narodowego Programu Szczepień Michał Dworczyk”. https://t.co/FBNnF5c4Sc"
1395650951571202051,"@_zboral @bfialek Jak trafi do szpitala.i będzie umierał to ktoś będzie musiał się nim zająć. Zamiast leczyć na przykład chorych na raka. Jeśli covid zablokuje znów szpitale, ucierpią wszyscy, którzy wymagają opieki medycznej."
1395620557161472003,"@Marcin37805568 @PBasiukiewicz @OrdoMedicus Dlaczego mają być piętnowani ludzi którzy mają wątpliwości czy chcą brać udział w eksperymencie medycznym. Przecież faktem jest ze szczepionki dopuszczone są warunkowo? Co ma dać paszport covid? Jeśli nie jest sprawdzane czy zaczepiony ma odpowiedz immuno, co z tymi co nie mogą"
1395616307261886464,"@apawluszek Jeśli już to nie z covid tylko ze szczepieniami, ale i tutaj zdaje się, że Pan coś pomieszał."
1395605105756495873,"@GrzegorzJanko12 @Kacper_Pecka @ArturDziambor @agataluczkowska Jeśli leżał na COVID to leżał w jednoim. Zatem osobom z rakiem nie zabierał.
Nie w tym problem. On leży w tym, że lekarze nie przyjmują ludzi normalnie na wizyty - nie wysyłali ich na diagnostykę i ludzie umierali nie wiadomo na co. Nie o brak miejsc chodzi a o brak skierowań."
1395510882487128068,@dorota_gol @PBasiukiewicz @KludkowskaM Jeśli badanie kolejnej fazy jest podwójnie zaślepione to część pacjentów otrzymuje placebo. To logiczne że się zarazi i przejdzie covid. Może mi to ktoś wytłumaczyc ?
1395491321335406593,@Forseti60917717 @Agniesz46087234 @Sailor63Tomek @SamDoonby @JarosawK2 @SimonTemplarTS @Albert301271 @MrsLydia6 @skyo43 @paciodomb @NikamoSj @PBasiukiewicz @Michali49393358 @DawidAdamskiPL @Maria_Ann351984 @Nautulicus @PiotrWarchlak Wiele razy się szczepiłem. Raz nawet dostałem 5 szczepień w krótkim odstępie czasu. Jeśli chodzi o szczepionkę na Covid jakoś miesiąc dłużej niż podajesz. Czekam na zgon lub efekty uboczny.. chyba jeszcze muszę poczekać.
1395488401349038095,"@Grazyna04 @Jarek_Lesiecki Ja też znam osoby, które covid wykończył. To jest temat rzeka. Dużo czytam i obserwuję. Jeśli poprawi się ""jakość"" szczepionek to się zaszczepię. Na razie nie."
1395477903639461893,"Pracodawcy mogą zostać pociągnięci do odpowiedzialności za „wszelkie niepożądane reakcje”, jeśli wydadzą nakaz szczepień p/COVID.
Nowe wytyczne nakładają na pracodawców odpowiedzialność za niepożądane reakcje, jeśli wymagają od pracowników szczepienia.
https://t.co/gYEWcwSRfm"
1395457995555880963,"@dommat91 @Adwo9 @krisb2000 @Joanna95571826 @Hvbsvn @a_niedzielski no trudno by ktoś praktycznie bez płuc umierał ""na covid"" gdy ten wirus mu zżarł płuca. Chory zwyczajnie udusił sie jesli to ci pomoze zrozumieć sytuację."
1395418895910162434,"@mmagnolia80 Asiu, nie denerwuj się. Ja tylko dopytuję, bo nie jest to takie jasne. Raz piszesz, że leczycie raka a raz że zapalenie płuc. Covid to nie rak. Jeśli są to pacjenci tylko z zapaleniem płuc czy były podawane jakieś leki zanim zdecydowano o radioterapii?"
1395407501798133760,"@RPasnicki Wg mnie powinni mieć w tym dniu dzień wolny, od razu każdy by poszedł się zaszczepić :) lub jeśli zachoruje na covid to płaci za leczenie z własnej kieszeni!"
1395401261302886402,"@AnnaJarzebinka @michaldworczyk @acosta_re_nata Jest pewna znacząca różnica między odrą a covid - na pierwszą jestem zaszczepiony, podobnie jak na wiele innych chorób, ale na ten drugi nie mam zamiaru.

Jeśli ktoś chce, to może się zaszczepić, jest wtedy chroniony przed ciężkim przebiegiem tudzież zgonem."
1395400087057092610,@bogdande1 Dokładnie tak! Jeśli ktoś z własnej woli odmawia szczepienia (mowimy w tej chwili o Covid) powinien być objęty obostrzeniami cały czas....
1395400038545768450,"@NeRio1987 Oby tak dalej. Ja wczoraj miałem i mam dziś niezłą jazdę :( Te same objawy co przy Covid, tylko ciut lżej. Ale jeśli nie chorowałeś, to przy pierwszej dawce możesz mieć tak spokojnie. Przy drugiej będzie ciężej, bo organizm już mocniej zareaguje.

Trzymaj się mocno."
1395394395697029122,"@pkgrabowski Na jesienii będzie IV fala jeśli ludzie nie będą się szczepić. Do odporności zbiorowej jest nam daleko. Niestety, ale swoją negatywną rolę kdgrywają social media i obecne tam w przestrzenii różne absurdalne teorie. Przeszedłem COVID stosunkowo ciężko, więc wiem co to znaczy."
1395388991562715139,"@yurson22 @mazur_z @piegusek1 @PiotrWitczak7 Jak ta druga połowa nieszczepionych znowu zrobi najazd chorego na covid tłumu na szpitale i pogotowie, to ktoś zaszczepiony na covid może umrzeć na zapalenie wyrostka czy lekki udar – bo pogotowie nie przyjedzie a jeśli w końcu przyjedzie, nie będzie miało go gdzie zawieźć."
1395368368031649802,"O blokowaniu metod leczenia Covid-19.
Dr Peter McCullough [+WIDEO]. Mamy dwie negatywne konsekwencje COVID-19: hospitalizacja i śmierć. Jeśli nie zrobimy nic, zanim te osoby nie trafią do szpitala, to nigdy nie powstrzymamy tej choroby.
https://t.co/Oh6sQacvSy"
1395363786731790337,"@szczepimysie @MZ_GOV_PL Rząd Morawieckiego wstrzymuje operacje i zabiegi. Jeśli nie chorujesz na COVID-19 jesteś przegrany
https://t.co/BV83BKyusB"
1395352341902204935,"@S_eba_stia_n @jestemzosia_ Na COVID tak. Ale na inne choroby nie. Więc nie rezygnuj ze szczepień dzieci na choroby typu polio, jeśli do tego dążysz."
1395345564972294147,"@PiotrWitczak7 Jeśli ktoś nie odróżnia ""klasycznego"" antyszczepionkowca od osoby sceptycznej wobec nowych preparatów przeciwko covid, to jest kompletnym idiotą, powinien skasować konta w mediach społecznościowych oraz nie udzielać się publicznie, ponieważ grozi to zarażeniem debilizmem innych."
1395337226997964803,"@mikmarand Ale skad te dane?
Grypa nie uziamoala ludzi?
Ile testów PCR przeprowadzono w kierunku grypy, a nawet jeśli ktoś zszedł w trakcie grypy na zawał to go rapotowano na zawał, a nie s grype, bo metody kwalifikacji zgonów zmieniono specjalnie pod covid w 2020roku"
1395328272075010048,"@KarolRosenthal Zupełnie inny powód: Jeśli przechodził covid skąpoobjawowo (nie wylądował w szpitalu pod respiratorem), to jego odporność starczy tylko na max. 3 miesiące."
1395324562166976512,"Ekspert EY @Kuba_73: ""Mamy cały czas za dużo łóżek szpitalnych w Polsce i covid w żaden sposób tego nie zmienił. (...) Jeśli będziemy dalej inwestować w infrastrukturę szpitali, ale bez ich reorganizacji - a wiemy, że tego nie będzie - to będziemy dalej tracić pieniądze"""
1395321707125252096,@Mariola49227755 @krioadi @JacekKarnowski A i ten nie szaleje jeśli chodzi o kary czy nawet pomoc w walce z Covid.
1395304988558217226,"@OrdoMedicus @PBasiukiewicz @AnnaSiarkowska @m_sutkowski @lkwarzecha Dosłowny cytat: ""Ryzyko powikłań poszczepiennych (po preparatach na C19) w tej grupie wiekowej jest wyższe aniżeli ryzyko wynikające z ewtl. zachorowania na Covid."" 
Jeśli bez wyników badań klicznicznych to nie są dywagacje to nie wiem co nimi jest."
1395304915161993218,"@AndrzejMezynski Lepszy jest taki argument: ""Nie zaszczepiłeś się, gdy była twoja kolej, a mogłeś, nie zostaniesz przyjęty do szpitala w ramach kontraktu z NFZ. Zaś jeśli zachorowałeś na CoViD, a się nie zaszczepiłeś, pokrywasz koszty hospitalizacji."" Trzeba egzekwować konsekwencje."
1395301195661598721,"Dzisiaj w szpitalach nie leczą-jeśli covid to pod respirator,a potem wyciąga  się nogi,jeśli celebryta lub polityk to inna obróbka. Lekarze rodzinni nie leczą i tysiące Polaków umarło przez kardynalne błędy min.zdrowia i odpowiedzialnego za ten stan @PremieraRP nieudolnego rządu."
1395299977312751617,"@edwardmustdie Słyszałaś o tym, żeby grypa/przeziębienie/covid miało wpływ na raka? Bo ja nie a to też budzi podobną odpowiedz układu immunologicznego
Jeśli masz covida i o tym nie wiesz to albo się dowiesz za pare dni jak będą jakieś objawy albo przejdziesz szczepienie gorzej i tyle"
1395296943946018817,@MZ_GOV_PL Jeśli to wynik przy 50-60 tys testów to połowa może być Covid + w wyniku błędnego wskazania testu.
1395291959628079106,"@janmariatalar @RafalMundry @czarkye @PStrzalkowski Prosiłbym link/ informacje że wirus COVID 19 został:
1. wpisany na listę chorób zakaźnych?
2. C19 na chwilę obecną został wyodrębniony. Jeśli tak przez kogo?"
1395284229739663362,@KonradPiasecki no i nie płacisz za leczenie jeśli pomimo szczepienia zachorujesz na covid.
1395280029513392133,"Jeśli 21 milionów uprawnionych obywateli nie zarejestrowało się na szczepienie przeciwko Covid-19, to jest to dramatyczna informacja. Rząd i samorządy powinny natychmiast podjąć działania: powszechna dostępność, edukacja, premiowanie zaszczepionych. Nie ma ważniejszej sprawy!"
1395278852251865090,"@CharlieJboxing @StanAbsurdu @JMiziolek Do tej pory widze chorych na covid po szczepieniu, przechodzą to jak ciężką grypę. Zdychają jak pies, więc niedziękuję. Zaszczepię się na grypę, najdroższym preparatem - jeśli już. Ale żadnym innym ścierwem"
1395276291860008961,"@LeskiPiotr @jozefmoneta Jeśli śmiertelność na COVID-19 odnieść do wielkości populacji kraju - jesteśmy na 6. miejscu na świecie.

https://t.co/ZpnYVG8yUG"
1395273413950902281,"@AnnaMyPrecious1 @jbstepien @tmsznwk @Laweta2 Jeśli ""szczepionka"" na covid będzie równie dobrze przebadana jak inne szczepionki o których wspominasz to nie ma sprawy."
1395232448410263553,@piter_ziom @Michali49393358 Tak samo większość przeżywa jeśli chodzi o covid... https://t.co/woIBywbC53
1395165523713970178,@jjjrodman @Wiktor99842152 @grazyna1953 @Halka76016830 no widzisz czyli tak was chroni ten produkt jak i mnie tylko ze ja nie jestem zainfekowany tym produktem a ty tak o ty i ja mozemy zachorowac tylko ze ty maszcobiecany lagodny przebieg choroby. wiec pytam jesli twierdzisz ze ten produkt cie chroni przed covid to ile trwa ochrona
1395141855340384260,"@jasiniaq @NavallonyJohnny @drhalat @karolink81 I ? 

Obce białka, które wskazuje się jako podłoże reakcji autoimmunologicznej związane z COVID, jak sądzę białko kolca, rozprzestrzeniane są w organizmie w czasie choroby. Jak długo średnio chorujemy na COVID? 

Jeśli przyczyna jest ta sama? 
Jakie mamy różnice w ""dozowaniu"" ?"
1395129651547328514,@jjjrodman @Wiktor99842152 @grazyna1953 @Halka76016830 czlowiek ktory umiera a test fałszywie pokazuje mu covid umiera na covid ale jesli ktos po szczepieniu umiera na zawal udar to  wy mowicie ze nie mozna laczyc tego z niezbadanym produktem genowym ktory jest udowodnione ze powoduje zakrzepy. https://t.co/IhgEVC6wxf
1395128523552079877,@jjjrodman @Wiktor99842152 @grazyna1953 @Halka76016830 czlowieku jesli wszystkich zmarlych ktorzy mieli pozytywny  test liczysz jako zgony z covid to ci gratuluje bo testy  pokazuja falszywe wyniki. https://t.co/cFAM1oagyF
1395124857000562692,"Bombshell: zdobywca nagrody Nobla ujawnia - szczepionka Covid to „tworzenie wariantów”, @EmeraldRobinson powiedział, że nie powinieneś się szczepić, jeśli nie rozumiesz ryzyka związanego ze wzmocnieniem zależnym od przeciwciał (ADE)."
1395124064847634436,"@robertpi9 @Wiktor99842152 @grazyna1953 @Halka76016830 covid zabija osoby, które z dotychczasowymi chorobami mogłyby jeszcze pożyć.

ale jeśli dane o ponadprzeciętnych zgonach do ciebie nie docierają, to nic nie poradzę."
1395116949370200069,"@pikus_pol @szczepimysie Dziś znajoma :
-Zaszczepiłam się dziś Moderną, w marcu miałam covid.
- Jeśli miałaś covid to czemu się zaszczepiłaś?
- Tak profilaktycznie na przyszłość...."
1395096356533030916,"Od poniedziałku 17 maja ruszyły zapisy na szczepienia przeciw COVID-19 dla osób w wieku 16 i 17 lat. - Od północy dzisiaj, jeśli chodzi zgłosiło się nieco ponad 40 tys. osób. To na razie niewielki poziom zainteresowania - przyznał Michał Dworczyk

https://t.co/RoNE63HDjW"
1395080953492557825,@janicki_stefan @Janiebieski @Pozycz_dyche2 Jest to ważne pytanie gdyż mówienie że ktoś zmarł na Covid jeśli choroba na którą chorował dawała mu określony czas życia. Mam przykład sąsiada który zmarł na (Covid). On zmarł na starość.
1395077929936240642,"@Joanna33688818 @synxchaosu Dramat! I świetny przykład kompletnej głupoty. Młoda zdrowa kobieta ma bliskie zera ryzyko zgonu na C-19. Ale realne ryzyko zgonu na raka szyjki, jeśli na czas nie zrobi cytologii. Zamiast cytologii proponuje jej się szczepienie przeciw COVID za 40 USD refundowane."
1395072244452372482,"❗️❗️❗️Dziś Texas z UberRIGCZEM❗️❗️❗️
&gt; Zakazanie aborcji po 6 tyg. ciąży (nawet jeśli z gwałtu).
&gt; Zakazanie noszenia masek.
&gt; Bez zgonu na Covid i spadek zachorowań od czasu zniesienia wszystkich obostrzeń, mimo jednej z najmniejszej liczby zaszczepionych w USA"
1395072052248424462,"@janicki_stefan @Janiebieski @Pozycz_dyche2 Ja powiem tak. Natura likwiduje słabe osobniki. Moja teściowa(80l) ma usunięte pół płuca, dlatego tylko pół gdyż drugie płuco ma słabe i jeśli usunieto by całe, po prostu by zmarła. Chorowała na Covid i nie zabił ją,"
1395069726771007495,"@Andrzej7502 @MZ_GOV_PL Po to, że jak np. pójdzie Pan do restauracji i przy stoliku obok będzie chory (ale jeszcze nie zdiagnozowany), to jeśli tamta osoba też korzysta ze STOP COVID, to Pan dostanie powiadomienie, kiedy tamten dostanie pozytywny wynik i wprowadzi do aplikacji. Wtedy może Pan ..."
1395068143589015562,"@Janiebieski @Pozycz_dyche2 Znasz osoby które zmarły na Covid?
Jeśli Covid byłby niebezpieczny dla ludzi, politycy i dziennikarze siedzieliby w schronach."
1395049724764463111,za test na covid płaci się samemu? nie można na nfz jeśli nie mam objawów???
1395033140364816389,"@poprawnym2 Nie tylko ich. Cześć zaszczepionych też. Ale niezaszczepionych dotknie znacznie mocniej. Szczepienia nie chronią w 100% przed zakażeniem, ale jeśli nawet zaszczepiony się zakazi, to powinien przejść covid stosunkowo łagodnie."
1395028201324306433,"@Stefan81916077 @szczepimysie @MZ_GOV_PL Jeśli przed szczepieniem nie miała bezobjawowego covid, to i tak szczepionka ostatecznie doprowadziła ją do szpitala, gdzie się zaraziła. Innej możliwości nie ma."
1395024387405975554,Jesli zamierzacie sie szczepić to którą szepionka? #SzczepimySię #Covid_19
1395021909646004228,"@Tomekk8383 @MZ_GOV_PL Ja w czwartym dniu na kwarantannie wykonałam pierwszy test na covid - negatywny. Kolejny wykonam teraz w piątek, bo w sobotę osoba z którą mieszkam kończy izolację. Myślę że jeśli miała mnie już zarazić to już zapewne to zrobiła. Szkoda tylko że testy nie skracają kwarantanny..."
1395005337753866250,"@WasiukiewiczJ Ponad rok temu, kiedy znieśli kary za spowodowanie śmierci jeśli zwalczało się Covid, pisałem, że oni sprzedadzą nas jako szczury laboratoryjne (na ćwiczebne szczepienie dzieci też przystali). To jest już handel żywym towarem. Czyste niewolnictwo i upodlenie."
1394992485588475905,"@moonchildstkn A gdzie pan Krzysztof mówi, że się ją zyskuję w dwa dni? O to właśnie chodzi, że szczepionka też nie musiała jej uratować jeśli złapała by covid ""zbyt wcześnie"""
1394992326490079233,@Michali49393358 A co Miały przeprowadzono sekcję zwłok że mówisz że zmarły na kovid? Bo jeśli nie to na jakiej podstawie sądzisz że zmarli na covid skoro nie ma żadnych badań w tej sprawie
1394992026718986241,"@vaelissana @JaskuAnna A racja. Wirusy w końcu mutują. 
W końcu nawet szczepionki na grypę nie są najlepsze, bo co roku trzeba je modyfikować. 
I co to zmienia? Nic. A szczepienia na covid nie są obowiązkowe, jeśli nie planuje się wycieczek zagranicznych."
1394986953960001538,byłam zaszczepiona #AstraZeneca  15 lutego. Musiałam zrezygnować z przyjęcia drugiej dawki kilka tygodni temu (nie chodzi o covid). Czy jeśli przyjmę drugą dawkę po ponad 90 dniach będzie w porządku? #SzczepimySię
1394962071377297414,"Przedstawiciele państw członkowskich zgodzili się na zezwolenie na wjazd do UE podróżnym z krajów trzecich, jeśli otrzymali oni niezbędne dawki szczepionek przeciwko COVID-19 dopuszczonych na szczeblu europejskim - podała francuska agencja prasowa AFP.

https://t.co/obvsmStHBk"
1394958301159362561,"@JacekGadek Nie może cię dotknąć kryzys wywołany covid, jeśli już przed kryzysem nie płaciłeś pracownikom."
1394949367673597953,"Drogie @szczepimysie, czy wszystkie szczepionki na covid-19, które są obecnie dostępne w Polsce, chronią przed koronawirusem w około 95%? Czy są szczepionki, które chronią w mniejszym stopniu? Jeśli tak, to w jakim konkretnie?"
